NTAX,PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF,SECS
100,10000000,1e-10,3,100,50,apro,0.051546,5
100,10000000,1e-10,3,100,50,apro-w-true,0.051546,4
100,10000000,1e-10,3,100,50,apro-v2,0.051546,8
100,10000000,1e-10,3,100,50,astrid,0.154639,0
100,10000000,1e-10,3,100,50,duptree,0.113402,53
100,10000000,1e-10,3,100,50,fastmulrfs-single,0.051546,9
100,10000000,1e-10,3,100,50,mulrf,0.041237,218
100,10000000,1e-10,3,100,50,stag,0.298969,0
100,10000000,1e-10,3,100,100,astral-multi,0.051546,122
100,10000000,1e-10,3,100,100,apro,0.041237,6
100,10000000,1e-10,3,100,100,apro-w-true,0.041237,6
100,10000000,1e-10,3,100,100,apro-v2,0.041237,11
100,10000000,1e-10,3,100,100,astrid,0.113402,0
100,10000000,1e-10,3,100,100,duptree,0.030928,109
100,10000000,1e-10,3,100,100,fastmulrfs-single,0.030928,9
100,10000000,1e-10,3,100,100,mulrf,0.030928,681
100,10000000,1e-10,3,100,100,stag,0.278351,4
100,10000000,1e-10,3,100,500,astral-multi,0.010309,766
100,10000000,1e-10,3,100,500,apro,0.010309,18
100,10000000,1e-10,3,100,500,apro-w-true,0.010309,16
100,10000000,1e-10,3,100,500,apro-v2,0.010309,16
100,10000000,1e-10,3,100,500,astrid,0.092784,2
100,10000000,1e-10,3,100,500,duptree,0.0,560
100,10000000,1e-10,3,100,500,fastmulrfs-single,0.010309,64
100,10000000,1e-10,3,100,500,mulrf,0.010309,6752
100,10000000,1e-10,3,100,500,stag,0.072165,3
100,10000000,1e-10,3,250,25,astral-multi,0.051546,24
100,10000000,1e-10,3,250,25,apro,0.072165,3
100,10000000,1e-10,3,250,25,apro-w-true,0.072165,4
100,10000000,1e-10,3,250,25,apro-v2,0.072165,7
100,10000000,1e-10,3,250,25,astrid,0.226804,0
100,10000000,1e-10,3,250,25,duptree,0.072165,26
100,10000000,1e-10,3,250,25,fastmulrfs-single,0.061856,2
100,10000000,1e-10,3,250,25,mulrf,0.061856,91
100,10000000,1e-10,3,250,25,stag,NA,NA
100,10000000,1e-10,3,250,50,astral-multi,0.020619,45
100,10000000,1e-10,3,250,50,apro,0.020619,4
100,10000000,1e-10,3,250,50,apro-w-true,0.020619,8
100,10000000,1e-10,3,250,50,apro-v2,0.020619,9
100,10000000,1e-10,3,250,50,astrid,0.14433,1
100,10000000,1e-10,3,250,50,duptree,0.020619,55
100,10000000,1e-10,3,250,50,fastmulrfs-single,0.030928,4
100,10000000,1e-10,3,250,50,mulrf,0.030928,223
100,10000000,1e-10,3,250,50,stag,0.134021,9
100,10000000,1e-10,3,250,100,astral-multi,0.010309,92
100,10000000,1e-10,3,250,100,apro,0.0,8
100,10000000,1e-10,3,250,100,apro-w-true,0.0,9
100,10000000,1e-10,3,250,100,apro-v2,0.0,10
100,10000000,1e-10,3,250,100,astrid,0.092784,0
100,10000000,1e-10,3,250,100,duptree,0.010309,112
100,10000000,1e-10,3,250,100,fastmulrfs-single,0.0,10
100,10000000,1e-10,3,250,100,mulrf,0.010309,617
100,10000000,1e-10,3,250,100,stag,0.14433,1
100,10000000,1e-10,3,250,500,astral-multi,0.0,688
100,10000000,1e-10,3,250,500,apro,0.0,13
100,10000000,1e-10,3,250,500,apro-w-true,0.0,19
100,10000000,1e-10,3,250,500,apro-v2,0.0,19
100,10000000,1e-10,3,250,500,astrid,0.041237,2
100,10000000,1e-10,3,250,500,duptree,0.0,545
100,10000000,1e-10,3,250,500,fastmulrfs-single,0.0,34
100,10000000,1e-10,3,250,500,mulrf,0.0,6429
100,10000000,1e-10,3,250,500,stag,0.030928,3
100,10000000,1e-10,4,0,25,astral-multi,0.010309,13
100,10000000,1e-10,4,0,25,apro,0.010309,3
100,10000000,1e-10,4,0,25,apro-w-true,0.010309,3
100,10000000,1e-10,4,0,25,apro-v2,0.010309,4
100,10000000,1e-10,4,0,25,astrid,0.134021,0
100,10000000,1e-10,4,0,25,duptree,0.010309,26
100,10000000,1e-10,4,0,25,fastmulrfs-single,0.010309,2
100,10000000,1e-10,4,0,25,mulrf,0.010309,97
100,10000000,1e-10,4,0,25,stag,0.030928,0
100,10000000,1e-10,4,0,50,astral-multi,0.0,33
100,10000000,1e-10,4,0,50,apro,0.0,6
100,10000000,1e-10,4,0,50,apro-w-true,0.0,4
100,10000000,1e-10,4,0,50,apro-v2,0.0,6
100,10000000,1e-10,4,0,50,astrid,0.154639,0
100,10000000,1e-10,4,0,50,duptree,0.0,52
100,10000000,1e-10,4,0,50,fastmulrfs-single,0.010309,9
100,10000000,1e-10,4,0,50,mulrf,0.010309,218
100,10000000,1e-10,4,0,50,stag,0.030928,1
100,10000000,1e-10,4,0,100,astral-multi,0.0,91
100,10000000,1e-10,4,0,100,apro,0.0,5
100,10000000,1e-10,4,0,100,apro-w-true,0.0,8
100,10000000,1e-10,4,0,100,apro-v2,0.0,6
100,10000000,1e-10,4,0,100,astrid,0.082474,1
100,10000000,1e-10,4,0,100,duptree,0.0,106
100,10000000,1e-10,4,0,100,fastmulrfs-single,0.0,4
100,10000000,1e-10,4,0,100,mulrf,0.0,607
100,10000000,1e-10,4,0,100,stag,0.030928,1
100,10000000,1e-10,4,0,500,astral-multi,0.0,864
100,10000000,1e-10,4,0,500,apro,0.0,13
100,10000000,1e-10,4,0,500,apro-w-true,0.0,16
100,10000000,1e-10,4,0,500,apro-v2,0.0,23
100,10000000,1e-10,4,0,500,astrid,0.030928,2
100,10000000,1e-10,4,0,500,duptree,0.0,518
100,10000000,1e-10,4,0,500,fastmulrfs-single,0.0,17
100,10000000,1e-10,4,0,500,mulrf,0.0,6435
100,10000000,1e-10,4,0,500,stag,0.020619,3
100,10000000,1e-10,4,25,25,astral-multi,0.154639,34
100,10000000,1e-10,4,25,25,apro,0.134021,5
100,10000000,1e-10,4,25,25,apro-w-true,0.134021,5
100,10000000,1e-10,4,25,25,apro-v2,0.134021,7
100,10000000,1e-10,4,25,25,astrid,0.268041,0
100,10000000,1e-10,4,25,25,duptree,0.670103,32
100,10000000,1e-10,4,25,25,fastmulrfs-single,0.247423,5
100,10000000,1e-10,4,25,25,mulrf,0.185567,128
100,10000000,1e-10,4,25,25,stag,0.742268,0
100,10000000,1e-10,4,25,50,astral-multi,0.14433,77
100,10000000,1e-10,4,25,50,apro,0.072165,5
100,10000000,1e-10,4,25,50,apro-w-true,0.072165,5
100,10000000,1e-10,4,25,50,apro-v2,0.072165,8
100,10000000,1e-10,4,25,50,astrid,0.247423,0
100,10000000,1e-10,4,25,50,duptree,0.494845,62
100,10000000,1e-10,4,25,50,fastmulrfs-single,0.113402,9
100,10000000,1e-10,4,25,50,mulrf,0.103093,251
100,10000000,1e-10,4,25,50,stag,0.742268,1
100,10000000,1e-10,4,25,100,astral-multi,0.154639,226
100,10000000,1e-10,4,25,100,apro,0.082474,8
100,10000000,1e-10,4,25,100,apro-w-true,0.082474,7
100,10000000,1e-10,4,25,100,apro-v2,0.082474,14
100,10000000,1e-10,4,25,100,astrid,0.298969,0
100,10000000,1e-10,4,25,100,duptree,0.42268,120
100,10000000,1e-10,4,25,100,fastmulrfs-single,0.072165,23
100,10000000,1e-10,4,25,100,mulrf,0.082474,618
100,10000000,1e-10,4,25,100,stag,0.742268,1
100,10000000,1e-10,4,25,500,astral-multi,0.113402,2551
100,10000000,1e-10,4,25,500,apro,0.030928,35
100,10000000,1e-10,4,25,500,apro-w-true,0.030928,36
100,10000000,1e-10,4,25,500,apro-v2,0.030928,33
100,10000000,1e-10,4,25,500,astrid,0.103093,2
100,10000000,1e-10,4,25,500,duptree,0.123711,626
100,10000000,1e-10,4,25,500,fastmulrfs-single,0.051546,244
100,10000000,1e-10,4,25,500,mulrf,0.051546,6828
100,10000000,1e-10,4,25,500,stag,0.298969,37
100,10000000,1e-10,4,50,25,astral-multi,0.092784,26
100,10000000,1e-10,4,50,25,apro,0.103093,4
100,10000000,1e-10,4,50,25,apro-w-true,0.103093,4
100,10000000,1e-10,4,50,25,apro-v2,0.103093,7
100,10000000,1e-10,4,50,25,astrid,0.216495,0
100,10000000,1e-10,4,50,25,duptree,0.412371,29
100,10000000,1e-10,4,50,25,fastmulrfs-single,0.103093,4
100,10000000,1e-10,4,50,25,mulrf,0.103093,97
100,10000000,1e-10,4,50,25,stag,0.546392,1
100,10000000,1e-10,4,50,50,astral-multi,0.072165,55
100,10000000,1e-10,4,50,50,apro,0.092784,7
100,10000000,1e-10,4,50,50,apro-w-true,0.092784,5
100,10000000,1e-10,4,50,50,apro-v2,0.092784,5
100,10000000,1e-10,4,50,50,astrid,0.247423,0
100,10000000,1e-10,4,50,50,duptree,0.28866,54
100,10000000,1e-10,4,50,50,fastmulrfs-single,0.103093,6
100,10000000,1e-10,4,50,50,mulrf,0.082474,259
100,10000000,1e-10,4,50,50,stag,0.546392,1
100,10000000,1e-10,4,50,100,astral-multi,0.082474,155
100,10000000,1e-10,4,50,100,apro,0.061856,6
100,10000000,1e-10,4,50,100,apro-w-true,0.061856,9
100,10000000,1e-10,4,50,100,apro-v2,0.061856,13
100,10000000,1e-10,4,50,100,astrid,0.247423,2
100,10000000,1e-10,4,50,100,duptree,0.237113,110
100,10000000,1e-10,4,50,100,fastmulrfs-single,0.041237,13
100,10000000,1e-10,4,50,100,mulrf,0.041237,585
100,10000000,1e-10,4,50,100,stag,0.546392,0
100,10000000,1e-10,4,50,500,astral-multi,0.041237,1120
100,10000000,1e-10,4,50,500,apro,0.030928,25
100,10000000,1e-10,4,50,500,apro-w-true,0.030928,28
100,10000000,1e-10,4,50,500,apro-v2,0.030928,27
100,10000000,1e-10,4,50,500,astrid,0.092784,4
100,10000000,1e-10,4,50,500,duptree,0.092784,541
100,10000000,1e-10,4,50,500,fastmulrfs-single,0.0,142
100,10000000,1e-10,4,50,500,mulrf,0.0,8126
100,10000000,1e-10,4,50,500,stag,0.14433,3
100,10000000,1e-10,4,100,25,astral-multi,0.051546,16
100,10000000,1e-10,4,100,25,apro,0.051546,6
100,10000000,1e-10,4,100,25,apro-w-true,0.051546,4
100,10000000,1e-10,4,100,25,apro-v2,0.051546,7
100,10000000,1e-10,4,100,25,astrid,0.185567,0
100,10000000,1e-10,4,100,25,duptree,0.14433,27
100,10000000,1e-10,4,100,25,fastmulrfs-single,0.072165,3
100,10000000,1e-10,4,100,25,mulrf,0.061856,85
100,10000000,1e-10,4,100,25,stag,0.329897,7
100,10000000,1e-10,4,100,50,astral-multi,0.041237,36
100,10000000,1e-10,4,100,50,apro,0.051546,5
100,10000000,1e-10,4,100,50,apro-w-true,0.051546,5
100,10000000,1e-10,4,100,50,apro-v2,0.051546,9
100,10000000,1e-10,4,100,50,astrid,0.164948,0
100,10000000,1e-10,4,100,50,duptree,0.061856,55
100,10000000,1e-10,4,100,50,fastmulrfs-single,0.041237,10
100,10000000,1e-10,4,100,50,mulrf,0.041237,196
100,10000000,1e-10,4,100,50,stag,0.329897,0
100,10000000,1e-10,4,100,100,astral-multi,0.041237,106
100,10000000,1e-10,4,100,100,apro,0.041237,7
100,10000000,1e-10,4,100,100,apro-w-true,0.041237,6
100,10000000,1e-10,4,100,100,apro-v2,0.041237,10
100,10000000,1e-10,4,100,100,astrid,0.216495,0
100,10000000,1e-10,4,100,100,duptree,0.041237,111
100,10000000,1e-10,4,100,100,fastmulrfs-single,0.030928,9
100,10000000,1e-10,4,100,100,mulrf,0.041237,628
100,10000000,1e-10,4,100,100,stag,0.329897,3
100,10000000,1e-10,4,100,500,astral-multi,0.041237,932
100,10000000,1e-10,4,100,500,apro,0.010309,16
100,10000000,1e-10,4,100,500,apro-w-true,0.010309,15
100,10000000,1e-10,4,100,500,apro-v2,0.010309,15
100,10000000,1e-10,4,100,500,astrid,0.082474,3
100,10000000,1e-10,4,100,500,duptree,0.020619,564
100,10000000,1e-10,4,100,500,fastmulrfs-single,0.010309,70
100,10000000,1e-10,4,100,500,mulrf,0.010309,6396
100,10000000,1e-10,4,100,500,stag,0.082474,3
100,10000000,1e-10,4,250,25,astral-multi,0.041237,12
100,10000000,1e-10,4,250,25,apro,0.041237,3
100,10000000,1e-10,4,250,25,apro-w-true,0.041237,4
100,10000000,1e-10,4,250,25,apro-v2,0.041237,7
100,10000000,1e-10,4,250,25,astrid,0.113402,0
100,10000000,1e-10,4,250,25,duptree,0.041237,25
100,10000000,1e-10,4,250,25,fastmulrfs-single,0.051546,2
100,10000000,1e-10,4,250,25,mulrf,0.041237,82
100,10000000,1e-10,4,250,25,stag,0.164948,5
100,10000000,1e-10,4,250,50,astral-multi,0.041237,25
100,10000000,1e-10,4,250,50,apro,0.030928,4
100,10000000,1e-10,4,250,50,apro-w-true,0.030928,8
100,10000000,1e-10,4,250,50,apro-v2,0.030928,9
100,10000000,1e-10,4,250,50,astrid,0.14433,0
100,10000000,1e-10,4,250,50,duptree,0.041237,54
100,10000000,1e-10,4,250,50,fastmulrfs-single,0.030928,3
100,10000000,1e-10,4,250,50,mulrf,0.020619,215
100,10000000,1e-10,4,250,50,stag,0.164948,12
100,10000000,1e-10,4,250,100,astral-multi,0.020619,84
100,10000000,1e-10,4,250,100,apro,0.020619,8
100,10000000,1e-10,4,250,100,apro-w-true,0.020619,10
100,10000000,1e-10,4,250,100,apro-v2,0.020619,9
100,10000000,1e-10,4,250,100,astrid,0.123711,0
100,10000000,1e-10,4,250,100,duptree,0.020619,111
100,10000000,1e-10,4,250,100,fastmulrfs-single,0.030928,11
100,10000000,1e-10,4,250,100,mulrf,0.020619,600
100,10000000,1e-10,4,250,100,stag,0.164948,0
100,10000000,1e-10,4,250,500,astral-multi,0.020619,662
100,10000000,1e-10,4,250,500,apro,0.010309,14
100,10000000,1e-10,4,250,500,apro-w-true,0.010309,19
100,10000000,1e-10,4,250,500,apro-v2,0.010309,19
100,10000000,1e-10,4,250,500,astrid,0.051546,2
100,10000000,1e-10,4,250,500,duptree,0.020619,546
100,10000000,1e-10,4,250,500,fastmulrfs-single,0.010309,37
100,10000000,1e-10,4,250,500,mulrf,0.0,6410
100,10000000,1e-10,4,250,500,stag,0.041237,3
100,10000000,1e-10,5,0,25,astral-multi,0.010309,25
100,10000000,1e-10,5,0,25,apro,0.0,3
100,10000000,1e-10,5,0,25,apro-w-true,0.0,4
100,10000000,1e-10,5,0,25,apro-v2,0.0,4
100,10000000,1e-10,5,0,25,astrid,0.14433,0
100,10000000,1e-10,5,0,25,duptree,0.0,27
100,10000000,1e-10,5,0,25,fastmulrfs-single,0.0,2
100,10000000,1e-10,5,0,25,mulrf,0.0,108
100,10000000,1e-10,5,0,25,stag,NA,NA
100,10000000,1e-10,5,0,50,astral-multi,0.010309,45
100,10000000,1e-10,5,0,50,apro,0.0,6
100,10000000,1e-10,5,0,50,apro-w-true,0.0,3
100,10000000,1e-10,5,0,50,apro-v2,0.0,5
100,10000000,1e-10,5,0,50,astrid,0.051546,0
100,10000000,1e-10,5,0,50,duptree,0.0,52
100,10000000,1e-10,5,0,50,fastmulrfs-single,0.0,10
100,10000000,1e-10,5,0,50,mulrf,0.0,232
100,10000000,1e-10,5,0,50,stag,NA,NA
100,10000000,1e-10,5,0,100,astral-multi,0.0,133
100,10000000,1e-10,5,0,100,apro,0.0,5
100,10000000,1e-10,5,0,100,apro-w-true,0.0,8
100,10000000,1e-10,5,0,100,apro-v2,0.0,6
100,10000000,1e-10,5,0,100,astrid,0.010309,0
100,10000000,1e-10,5,0,100,duptree,0.0,104
100,10000000,1e-10,5,0,100,fastmulrfs-single,0.0,4
100,10000000,1e-10,5,0,100,mulrf,0.0,629
100,10000000,1e-10,5,0,100,stag,0.061856,1
100,10000000,1e-10,5,0,500,astral-multi,0.0,882
100,10000000,1e-10,5,0,500,apro,0.0,13
100,10000000,1e-10,5,0,500,apro-w-true,0.0,17
100,10000000,1e-10,5,0,500,apro-v2,0.0,23
100,10000000,1e-10,5,0,500,astrid,0.010309,2
100,10000000,1e-10,5,0,500,duptree,0.0,502
100,10000000,1e-10,5,0,500,fastmulrfs-single,0.0,17
100,10000000,1e-10,5,0,500,mulrf,0.0,6707
100,10000000,1e-10,5,0,500,stag,0.020619,4
100,10000000,1e-10,5,25,25,astral-multi,0.237113,59
100,10000000,1e-10,5,25,25,apro,0.092784,5
100,10000000,1e-10,5,25,25,apro-w-true,0.092784,3
100,10000000,1e-10,5,25,25,apro-v2,0.092784,5
100,10000000,1e-10,5,25,25,astrid,0.340206,0
100,10000000,1e-10,5,25,25,duptree,0.546392,33
100,10000000,1e-10,5,25,25,fastmulrfs-single,0.134021,4
100,10000000,1e-10,5,25,25,mulrf,0.113402,118
100,10000000,1e-10,5,25,25,stag,NA,NA
100,10000000,1e-10,5,25,50,astral-multi,0.123711,122
100,10000000,1e-10,5,25,50,apro,0.072165,5
100,10000000,1e-10,5,25,50,apro-w-true,0.072165,5
100,10000000,1e-10,5,25,50,apro-v2,0.072165,8
100,10000000,1e-10,5,25,50,astrid,0.206186,1
100,10000000,1e-10,5,25,50,duptree,0.412371,63
100,10000000,1e-10,5,25,50,fastmulrfs-single,0.061856,8
100,10000000,1e-10,5,25,50,mulrf,0.051546,264
100,10000000,1e-10,5,25,50,stag,NA,NA
100,10000000,1e-10,5,25,100,astral-multi,0.216495,272
100,10000000,1e-10,5,25,100,apro,0.041237,9
100,10000000,1e-10,5,25,100,apro-w-true,0.041237,6
100,10000000,1e-10,5,25,100,apro-v2,0.041237,15
100,10000000,1e-10,5,25,100,astrid,0.134021,1
100,10000000,1e-10,5,25,100,duptree,0.453608,121
100,10000000,1e-10,5,25,100,fastmulrfs-single,0.051546,20
100,10000000,1e-10,5,25,100,mulrf,0.051546,621
100,10000000,1e-10,5,25,100,stag,0.824742,1
100,10000000,1e-10,5,25,500,astral-multi,0.041237,2643
100,10000000,1e-10,5,25,500,apro,0.030928,35
100,10000000,1e-10,5,25,500,apro-w-true,0.030928,35
100,10000000,1e-10,5,25,500,apro-v2,0.030928,32
100,10000000,1e-10,5,25,500,astrid,0.103093,3
100,10000000,1e-10,5,25,500,duptree,0.216495,625
100,10000000,1e-10,5,25,500,fastmulrfs-single,0.020619,387
100,10000000,1e-10,5,25,500,mulrf,0.020619,7706
100,10000000,1e-10,5,25,500,stag,0.335052,15
100,10000000,1e-10,5,50,25,astral-multi,0.061856,33
100,10000000,1e-10,5,50,25,apro,0.041237,4
100,10000000,1e-10,5,50,25,apro-w-true,0.041237,4
100,10000000,1e-10,5,50,25,apro-v2,0.041237,7
100,10000000,1e-10,5,50,25,astrid,0.247423,0
100,10000000,1e-10,5,50,25,duptree,0.206186,30
100,10000000,1e-10,5,50,25,fastmulrfs-single,0.061856,3
100,10000000,1e-10,5,50,25,mulrf,0.072165,96
100,10000000,1e-10,5,50,25,stag,NA,NA
100,10000000,1e-10,5,50,50,astral-multi,0.041237,56
100,10000000,1e-10,5,50,50,apro,0.041237,7
100,10000000,1e-10,5,50,50,apro-w-true,0.041237,5
100,10000000,1e-10,5,50,50,apro-v2,0.041237,6
100,10000000,1e-10,5,50,50,astrid,0.154639,0
100,10000000,1e-10,5,50,50,duptree,0.216495,54
100,10000000,1e-10,5,50,50,fastmulrfs-single,0.041237,6
100,10000000,1e-10,5,50,50,mulrf,0.041237,267
100,10000000,1e-10,5,50,50,stag,NA,NA
100,10000000,1e-10,5,50,100,astral-multi,0.072165,145
100,10000000,1e-10,5,50,100,apro,0.051546,9
100,10000000,1e-10,5,50,100,apro-w-true,0.051546,10
100,10000000,1e-10,5,50,100,apro-v2,0.051546,13
100,10000000,1e-10,5,50,100,astrid,0.134021,2
100,10000000,1e-10,5,50,100,duptree,0.226804,110
100,10000000,1e-10,5,50,100,fastmulrfs-single,0.051546,12
100,10000000,1e-10,5,50,100,mulrf,0.051546,583
100,10000000,1e-10,5,50,100,stag,0.670103,1
100,10000000,1e-10,5,50,500,astral-multi,0.030928,1481
100,10000000,1e-10,5,50,500,apro,0.0,23
100,10000000,1e-10,5,50,500,apro-w-true,0.0,26
100,10000000,1e-10,5,50,500,apro-v2,0.0,23
100,10000000,1e-10,5,50,500,astrid,0.082474,3
100,10000000,1e-10,5,50,500,duptree,0.030928,534
100,10000000,1e-10,5,50,500,fastmulrfs-single,0.010309,147
100,10000000,1e-10,5,50,500,mulrf,0.010309,7482
100,10000000,1e-10,5,50,500,stag,0.21134,23
100,10000000,1e-10,5,100,25,astral-multi,0.020619,24
100,10000000,1e-10,5,100,25,apro,0.030928,5
100,10000000,1e-10,5,100,25,apro-w-true,0.030928,4
100,10000000,1e-10,5,100,25,apro-v2,0.030928,7
100,10000000,1e-10,5,100,25,astrid,0.185567,0
100,10000000,1e-10,5,100,25,duptree,0.082474,29
100,10000000,1e-10,5,100,25,fastmulrfs-single,0.030928,3
100,10000000,1e-10,5,100,25,mulrf,0.041237,88
100,10000000,1e-10,5,100,25,stag,NA,NA
100,10000000,1e-10,5,100,50,astral-multi,0.041237,50
100,10000000,1e-10,5,100,50,apro,0.030928,5
100,10000000,1e-10,5,100,50,apro-w-true,0.030928,6
100,10000000,1e-10,5,100,50,apro-v2,0.030928,8
100,10000000,1e-10,5,100,50,astrid,0.103093,0
100,10000000,1e-10,5,100,50,duptree,0.020619,54
100,10000000,1e-10,5,100,50,fastmulrfs-single,0.020619,9
100,10000000,1e-10,5,100,50,mulrf,0.020619,218
100,10000000,1e-10,5,100,50,stag,NA,NA
100,10000000,1e-10,5,100,100,astral-multi,0.020619,127
100,10000000,1e-10,5,100,100,apro,0.0,6
100,10000000,1e-10,5,100,100,apro-w-true,0.0,5
100,10000000,1e-10,5,100,100,apro-v2,0.0,10
100,10000000,1e-10,5,100,100,astrid,0.082474,1
100,10000000,1e-10,5,100,100,duptree,0.030928,109
100,10000000,1e-10,5,100,100,fastmulrfs-single,0.020619,8
100,10000000,1e-10,5,100,100,mulrf,0.020619,604
100,10000000,1e-10,5,100,100,stag,0.309278,4
100,10000000,1e-10,5,100,500,astral-multi,0.010309,807
100,10000000,1e-10,5,100,500,apro,0.010309,16
100,10000000,1e-10,5,100,500,apro-w-true,0.010309,14
100,10000000,1e-10,5,100,500,apro-v2,0.010309,15
100,10000000,1e-10,5,100,500,astrid,0.051546,3
100,10000000,1e-10,5,100,500,duptree,0.020619,558
100,10000000,1e-10,5,100,500,fastmulrfs-single,0.010309,69
100,10000000,1e-10,5,100,500,mulrf,0.010309,6863
100,10000000,1e-10,5,100,500,stag,0.123711,4
100,10000000,1e-10,5,250,25,astral-multi,0.010309,22
100,10000000,1e-10,5,250,25,apro,0.0,4
100,10000000,1e-10,5,250,25,apro-w-true,0.0,3
100,10000000,1e-10,5,250,25,apro-v2,0.0,6
100,10000000,1e-10,5,250,25,astrid,0.14433,0
100,10000000,1e-10,5,250,25,duptree,0.020619,26
100,10000000,1e-10,5,250,25,fastmulrfs-single,0.010309,2
100,10000000,1e-10,5,250,25,mulrf,0.010309,81
100,10000000,1e-10,5,250,25,stag,NA,NA
100,10000000,1e-10,5,250,50,astral-multi,0.010309,31
100,10000000,1e-10,5,250,50,apro,0.0,4
100,10000000,1e-10,5,250,50,apro-w-true,0.0,8
100,10000000,1e-10,5,250,50,apro-v2,0.0,9
100,10000000,1e-10,5,250,50,astrid,0.103093,0
100,10000000,1e-10,5,250,50,duptree,0.010309,55
100,10000000,1e-10,5,250,50,fastmulrfs-single,0.020619,3
100,10000000,1e-10,5,250,50,mulrf,0.010309,230
100,10000000,1e-10,5,250,50,stag,NA,NA
100,10000000,1e-10,5,250,100,astral-multi,0.030928,97
100,10000000,1e-10,5,250,100,apro,0.0,8
100,10000000,1e-10,5,250,100,apro-w-true,0.0,10
100,10000000,1e-10,5,250,100,apro-v2,0.0,9
100,10000000,1e-10,5,250,100,astrid,0.061856,1
100,10000000,1e-10,5,250,100,duptree,0.010309,112
100,10000000,1e-10,5,250,100,fastmulrfs-single,0.010309,5
100,10000000,1e-10,5,250,100,mulrf,0.0,572
100,10000000,1e-10,5,250,100,stag,0.226804,1
100,10000000,1e-10,5,250,500,astral-multi,0.0,740
100,10000000,1e-10,5,250,500,apro,0.0,13
100,10000000,1e-10,5,250,500,apro-w-true,0.0,19
100,10000000,1e-10,5,250,500,apro-v2,0.0,19
100,10000000,1e-10,5,250,500,astrid,0.020619,2
100,10000000,1e-10,5,250,500,duptree,0.0,540
100,10000000,1e-10,5,250,500,fastmulrfs-single,0.010309,33
100,10000000,1e-10,5,250,500,mulrf,0.010309,7168
100,10000000,1e-10,5,250,500,stag,0.113402,3
100,10000000,1e-10,6,0,25,astral-multi,0.010309,17
100,10000000,1e-10,6,0,25,apro,0.010309,4
100,10000000,1e-10,6,0,25,apro-w-true,0.010309,4
100,10000000,1e-10,6,0,25,apro-v2,0.010309,4
100,10000000,1e-10,6,0,25,astrid,0.092784,0
100,10000000,1e-10,6,0,25,duptree,0.010309,26
100,10000000,1e-10,6,0,25,fastmulrfs-single,0.010309,2
100,10000000,1e-10,6,0,25,mulrf,0.010309,97
100,10000000,1e-10,6,0,25,stag,0.092784,0
100,10000000,1e-10,6,0,50,astral-multi,0.0,55
100,10000000,1e-10,6,0,50,apro,0.0,7
100,10000000,1e-10,6,0,50,apro-w-true,0.0,4
100,10000000,1e-10,6,0,50,apro-v2,0.0,4
100,10000000,1e-10,6,0,50,astrid,0.051546,0
100,10000000,1e-10,6,0,50,duptree,0.0,50
100,10000000,1e-10,6,0,50,fastmulrfs-single,0.0,2
100,10000000,1e-10,6,0,50,mulrf,0.0,225
100,10000000,1e-10,6,0,50,stag,0.082474,0
100,10000000,1e-10,6,0,100,astral-multi,0.010309,119
100,10000000,1e-10,6,0,100,apro,0.0,5
100,10000000,1e-10,6,0,100,apro-w-true,0.0,5
100,10000000,1e-10,6,0,100,apro-v2,0.0,6
100,10000000,1e-10,6,0,100,astrid,0.072165,1
100,10000000,1e-10,6,0,100,duptree,0.0,100
100,10000000,1e-10,6,0,100,fastmulrfs-single,0.0,4
100,10000000,1e-10,6,0,100,mulrf,0.0,516
100,10000000,1e-10,6,0,100,stag,0.020619,1
100,10000000,1e-10,6,0,500,astral-multi,0.010309,922
100,10000000,1e-10,6,0,500,apro,0.0,13
100,10000000,1e-10,6,0,500,apro-w-true,0.0,14
100,10000000,1e-10,6,0,500,apro-v2,0.0,21
100,10000000,1e-10,6,0,500,astrid,0.072165,2
100,10000000,1e-10,6,0,500,duptree,0.010309,501
100,10000000,1e-10,6,0,500,fastmulrfs-single,0.010309,17
100,10000000,1e-10,6,0,500,mulrf,0.010309,6117
100,10000000,1e-10,6,0,500,stag,0.010309,3
100,10000000,1e-10,6,25,25,astral-multi,0.226804,34
100,10000000,1e-10,6,25,25,apro,0.175258,7
100,10000000,1e-10,6,25,25,apro-w-true,0.164948,4
100,10000000,1e-10,6,25,25,apro-v2,0.154639,5
100,10000000,1e-10,6,25,25,astrid,0.247423,0
100,10000000,1e-10,6,25,25,duptree,0.608247,30
100,10000000,1e-10,6,25,25,fastmulrfs-single,0.216495,4
100,10000000,1e-10,6,25,25,mulrf,0.237113,112
100,10000000,1e-10,6,25,25,stag,0.783505,1
100,10000000,1e-10,6,25,50,astral-multi,0.195876,133
100,10000000,1e-10,6,25,50,apro,0.123711,5
100,10000000,1e-10,6,25,50,apro-w-true,0.123711,5
100,10000000,1e-10,6,25,50,apro-v2,0.123711,9
